date,Open,High,Low,Close,Volume,ticker,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,V,V,V,V,V,RMS.PA,RMS.PA,RMS.PA,RMS.PA,RMS.PA,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
2024-08-06,,,,,,MSFT,396.30508262297985,401.92272047285906,394.8189385631437,395.9186706542969,24946500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,,,,,,MSFT,404.86528162523547,406.29195208719375,393.7984490340414,394.74957275390625,20650900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,,,,,,MSFT,398.7225241806935,402.11091551932753,396.24561755012843,398.97021484375,20203000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,,,,,,MSFT,400.2978620699852,404.2807173346427,398.54422293378025,402.26947021484375,19276700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,,,,,,MSFT,403.29981466921953,404.98412315480687,400.5058569282367,403.0521240234375,16762900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,,,,,,MSFT,405.8064543815787,411.1169577013194,405.7866500141935,410.1856384277344,19414300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,,,,,,MSFT,410.9683392009438,413.8613794713292,408.6400711388976,413.0093078613281,18267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-15,,,,,,MSFT,416.671793760154,417.972029702109,414.5477559984779,417.89263916015625,20752100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,,,,,,MSFT,417.4658479496036,418.20032404609645,414.19042017435385,415.3517150878906,22775600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,,,,,,MSFT,415.8380594178836,418.60727787010427,413.3566884761521,418.388916015625,15234000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,,,,,,MSFT,418.557706461252,422.68668148594463,418.4981559756192,421.63458251953125,16387600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,,,,,,MSFT,420.9199419299025,423.2226616504916,418.5775420794304,420.9795227050781,16067300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,,,,,,MSFT,421.19784052472494,423.60975624910697,411.5204932561933,412.4534912109375,19361900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,,,,,,MSFT,413.87285176004434,416.1358609497773,409.01927543893964,413.68426513671875,18493800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,,,,,,MSFT,413.2673576122786,414.1705802586453,408.2748405512739,410.4088134765625,13152800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,,,,,,MSFT,409.7835172509794,411.27233984867695,407.19298047026894,410.7562255859375,13492900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,,,,,,MSFT,411.7884806509906,411.9075816112939,404.2748820734033,407.5403747558594,14882700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,,,,,,MSFT,411.84801018793996,418.9050143386061,407.54035403170906,410.04156494140625,17045200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,,,,,,MSFT,412.50311373853776,414.37901443017955,409.05896964037805,414.0316467285156,24308300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,,,,,,MSFT,414.7958934848788,416.75121498794704,403.9969623587052,406.3890075683594,20313600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,,,,,,MSFT,402.8853476688359,408.1756176150405,401.356814564364,405.8530578613281,15135800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-05,,,,,,MSFT,404.5825811257243,410.021757358501,403.10369367639237,405.34686279296875,14195500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,,,,,,MSFT,406.01186815612465,407.5900165631096,397.81340823350934,398.70672607421875,19609500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,,,,,,MSFT,404.2054401544617,405.60493716980716,399.1533719404398,402.69677734375,15295100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,,,,,,MSFT,405.15829563423546,413.2276892130327,404.66202140160664,411.11358642578125,19594300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,,,,,,MSFT,412.4038716868024,420.83059814465895,406.527971667463,419.8876953125,19266900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,,,,,,MSFT,420.1556701684846,424.18541433930886,416.62220020874884,423.81817626953125,17395700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,,,,,,MSFT,422.65686865025475,428.61215900524985,422.2896305914577,427.38140869140625,15874600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,,,,,,MSFT,427.3913478501723,430.2995073976486,425.0290778075874,428.1258239746094,13834700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,,,,,,MSFT,436.9496340104397,438.55755772279144,429.04892619664366,431.907470703125,18874200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,,,,,,MSFT,431.75857288155333,432.78089656665435,427.20277916114134,427.59979248046875,18898000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,,,,,,MSFT,437.9421630848395,438.21014026162374,433.64441133789575,435.42108154296875,21706600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,,,,,,MSFT,433.96203187473805,435.966968827051,430.98438654289276,432.02655029296875,55167100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,,,,,,MSFT,431.04394501505726,433.2076933933247,427.182947247431,430.2796936035156,15128900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,,,,,,MSFT,429.7734932617357,430.1208912889201,422.92491478511505,425.9720458984375,17015800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,,,,,,MSFT,426.6270665374025,429.89255926301774,425.3764761475162,428.89007568359375,13396400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,,,,,,MSFT,431.847870478453,432.05629715674354,425.93229062231114,428.0960388183594,14492000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,,,,,,MSFT,428.3044858973661,428.6320438404545,424.2846768880014,424.83056640625,14896100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,,,,,,MSFT,425.01914436125503,427.21269814697155,422.20031052363777,427.09356689453125,16807300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,,,,,,MSFT,425.257391898111,425.28716713975047,415.68921038228643,417.5552062988281,19092900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,,,,,,MSFT,419.4311301629545,419.6693623993433,413.6048753371549,414.0217590332031,16582300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,,,,,,MSFT,414.51800085029123,416.4236768512481,411.20289276743637,413.4361267089844,13686400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,,,,,,MSFT,415.12343452898295,416.62219231091404,411.87781215445386,412.9596862792969,19169700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,,,,,,MSFT,412.90013544904184,414.0018496365578,405.95229663138974,406.48828125,20919800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,,,,,,MSFT,407.83811364378505,412.5626535137651,405.1284760161441,411.6197204589844,19229300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,,,,,,MSFT,412.7611596791307,417.247497795826,411.2127866111198,414.3492431640625,14974300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,,,,,,MSFT,412.13589300844654,414.2400908209317,410.0713753239967,412.7413330078125,13848400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,,,,,,MSFT,413.039091483719,414.0217046730069,410.1706121672714,413.2177429199219,14144900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,,,,,,MSFT,414.65693738807056,420.8802352901763,414.40880028614094,416.0167541503906,16653100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,,,,,,MSFT,419.0341202543948,419.3319029797755,412.16570156748736,415.6197509765625,18900200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,,,,,,MSFT,412.0763537374333,413.2574585271856,407.421299078938,413.0192565917969,15508900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,,,,,,MSFT,419.2127339196968,419.35170523704693,412.49319205621896,413.6147766113281,14820000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,,,,,,MSFT,414.0317093019109,416.5229855206573,413.15826174706064,415.0440979003906,17145300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,,,,,,MSFT,413.01924141063614,415.8380752730999,410.6669065146117,415.659423828125,14206100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,,,,,,MSFT,415.37159535996557,427.37150260733677,414.92496672704124,424.32440185546875,25482200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,,,,,,MSFT,427.6493981928425,427.86776005710016,419.3814831724278,421.4360656738281,19654400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,,,,,,MSFT,422.1605988036373,422.80577949754775,419.2524392532927,421.5650939941406,13581600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,,,,,,MSFT,423.5799681906594,429.29702642206786,423.3913815699701,424.9595947265625,16899100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,,,,,,MSFT,428.4434829749879,428.7213953393787,423.1234073407083,423.4112548828125,14882400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,,,,,,MSFT,424.8107144355948,429.94220298203743,422.62709584345464,428.7312927246094,17644100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,,,,,,MSFT,434.1803619383898,435.2324607886903,428.8801572707895,429.30694580078125,29749100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,,,,,,MSFT,412.2649237627877,413.05898072406984,403.2724369212272,403.32208251953125,53971000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,,,,,,MSFT,405.9622215000355,412.40385077597955,404.4634637574288,407.31207275390625,24230400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,,,,,,MSFT,406.7463014364753,407.3617068567998,402.54784130454914,405.4162902832031,19672300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,,,,,,MSFT,405.3269805306338,411.8083202953773,405.039133016745,408.3939514160156,17626000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,,,,,,MSFT,409.3468556567166,417.3170187046076,407.46098932083436,417.04901123046875,26681800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,,,,,,MSFT,418.14078738908074,423.66928922885575,416.75122569160607,422.2598571777344,19901800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,,,,,,MSFT,422.15070185689933,423.3219017245024,418.6370719639162,419.39141845703125,16891400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,,,,,,MSFT,419.37154486777723,421.6444892164841,412.90014011467326,414.8951721191406,24503300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-12,,,,,,MSFT,415.1333664626366,421.27724345465793,414.09120276331856,419.87774658203125,19401200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-13,,,,,,MSFT,418.4981158636683,426.13078508233804,415.0936518803662,422.0315856933594,21502200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-14,,,,,,MSFT,421.83308381585454,424.9794756745813,416.87034165331505,423.7090148925781,30246900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-15,,,,,,MSFT,416.69168340974903,419.64945830467593,410.5577414665236,411.9075927734375,28247600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18,,,,,,MSFT,411.77857411978533,415.28226896658396,409.0292257942814,412.6619567871094,24727000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-19,,,,,,MSFT,410.03166915459735,414.82569505476647,408.48329602030253,414.67681884765625,18133500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20,,,,,,MSFT,413.76364252316546,414.18052617467214,407.52050466835993,412.3939208984375,19191700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-21,,,,,,MSFT,417.2074811714516,417.48594978990576,408.047821251109,410.61370849609375,20780200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-22,,,,,,MSFT,409.1218929874132,415.11893833486243,408.8135895391823,414.72113037109375,24814600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,,,,,,MSFT,416.09361024787086,418.778836873561,412.58290247238904,416.5013732910156,27691100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-26,,,,,,MSFT,417.29700327286355,426.69537265560376,416.5610569682543,425.6510925292969,23458900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-27,,,,,,MSFT,422.78681538537654,424.8952553598379,419.71370546967114,420.67840576171875,18332400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-29,,,,,,MSFT,417.7942952020102,422.55812738435895,415.5168010593915,421.1458740234375,16271900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,,,,,,MSFT,419.26617676175783,430.63370587040276,419.0075879189551,428.624755859375,20207200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03,,,,,,MSFT,427.4909833141871,430.1066156030698,425.40245343840513,428.84356689453125,18302000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-04,,,,,,MSFT,430.6635477279166,437.2672755840065,430.26573974460115,435.0295715332031,26009400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-05,,,,,,MSFT,435.5268443828614,442.2300015529848,433.7864078777922,440.2011413574219,21697800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-06,,,,,,MSFT,439.88285607578405,443.6621076103015,439.3557536946216,441.14593505859375,18821000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,,,,,,MSFT,440.1812568830996,445.8799237829371,438.09272702914495,443.5825500488281,19144400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10,,,,,,MSFT,441.961461676973,447.16286075507645,439.186700287295,440.9072265625,18469500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11,,,,,,MSFT,441.62334015579273,447.8889300799693,441.62334015579273,446.5363464355469,19200200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-12,,,,,,MSFT,446.65565750056305,453.66714837494953,446.65565750056305,447.10321044921875,20834800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13,,,,,,MSFT,445.98933356109154,448.9629838704377,443.14494732322726,444.8257141113281,20177800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16,,,,,,MSFT,444.82570192667384,449.70887289523523,442.84658679582157,449.1221008300781,23598800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17,,,,,,MSFT,448.5453123373024,452.80192160914675,447.1131792784758,451.9764404296875,22733500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-18,,,,,,MSFT,448.8536235978926,450.17634202962637,434.6317523490202,434.999755859375,24444500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-19,,,,,,MSFT,439.2066057877418,440.7580781855559,433.9355816606558,434.6416931152344,22963700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-20,,,,,,MSFT,430.7431322726768,441.3150464611244,426.28763393531244,434.2140808105469,64263700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23,,,,,,MSFT,434.35327712310794,435.25830776300677,430.4646409959487,432.8714294433594,19152500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-24,,,,,,MSFT,432.27472070918293,437.1976821134136,431.8172430131867,436.92913818359375,7164500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,,,,,,MSFT,436.6804901261448,438.5303413291557,434.24389716434194,435.7157897949219,8194200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-27,,,,,,MSFT,432.22498090820386,432.8415878431465,424.020065946368,428.1772155761719,18117700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-30,,,,,,MSFT,423.7316203926744,425.21346797282456,419.5943507529856,422.5083312988281,13158700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,,,,,,MSFT,423.77143145899026,424.3979934566231,418.36115784079396,419.1965637207031,13246500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,,,,,,MSFT,423.2045424399656,423.74159992080814,412.5829142901712,416.2925109863281,16896500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-03,,,,,,MSFT,418.77885425500915,421.712745134401,417.2472919522773,421.0364685058594,16662900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,,,,,,MSFT,425.66104554069966,431.9465149926899,423.15482788109534,425.5118713378906,20573600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,,,,,,MSFT,426.655570865203,428.29654775990844,418.50037065706186,420.0617980957031,18139100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,,,,,,MSFT,421.145842919639,424.6366709818625,419.2363524426034,422.2398376464844,15054600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,,,,,,MSFT,422.30944402253056,422.38899347611215,412.7519459369572,416.6604919433594,20201100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,,,,,,MSFT,412.97077003054903,416.21296436365594,410.03690951971083,414.9101257324219,17604800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,,,,,,MSFT,415.5267269300622,417.4461724776856,408.4754763868852,413.3984375,16935900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,,,,,,MSFT,416.83950040874134,425.8101960648602,415.984184442192,423.9802551269531,19637800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,,,,,,MSFT,426.35721474684357,427.1428756329152,422.07077084126166,422.25970458984375,15300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,,,,,,MSFT,431.717739483304,432.1056227420966,425.8301086663914,426.6853942871094,26197500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,,,,,,MSFT,427.8490471438773,428.54520356031776,423.2741792396476,426.1583251953125,26085700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,,,,,,MSFT,435.168798403502,444.8257262250376,433.6173259954359,443.7615966796875,27803800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,,,,,,MSFT,439.58451646364995,444.3085582129765,439.08724891108926,444.2687683105469,18389300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,,,,,,MSFT,442.727264983927,444.20911262497947,438.98780315861995,441.6332702636719,15549500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,,,,,,MSFT,421.6928472557325,432.82169771122886,421.185624630697,432.1851806640625,35647800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,,,,,,MSFT,432.22498499378844,445.9296782334323,429.02258057650255,444.7561340332031,23491700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,,,,,,MSFT,444.2489087647689,444.4378728714111,437.9932741704639,439.9127197265625,23581400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,,,,,,MSFT,416.4814791520961,420.5491243253889,410.9021514578089,412.7221374511719,54586300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,,,,,,MSFT,416.69033910532374,418.39098567699745,412.64257384774635,412.791748046875,34161900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,,,,,,MSFT,409.350684594608,413.1398611878705,406.4267487485119,408.6744079589844,25679100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,,,,,,MSFT,410.43471361041793,411.65800277159144,407.5008227766752,410.116455078125,20532100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,,,,,,MSFT,410.09656765354515,411.5684602240434,408.15721200628155,411.03143310546875,16316700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,,,,,,MSFT,411.73754619066034,415.914605901032,411.73754619066034,413.547607421875,16309800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,,,,,,MSFT,414.2040051086223,416.36212936115334,405.86979579790295,407.5107727050781,22886800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,,,,,,MSFT,411.44910220554453,413.18953860720654,408.67437116632954,409.9672546386719,20817900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,,,,,,MSFT,407.4013772616106,410.2357780460881,407.06320861531077,409.1915283203125,18140600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,,,,,,MSFT,404.9846103219084,408.5052729067791,402.16013441426566,406.80462646484375,19121700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,,,,,,MSFT,404.775785007703,408.7539254008991,404.13926797640636,408.29644775390625,23891700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,,,,,,MSFT,405.5614808415711,406.6753553081934,403.66191514014076,406.1979675292969,22758500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,,,,,,MSFT,405.7703150781147,408.3561123718122,404.27851244915104,407.4013671875,21423100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,,,,,,MSFT,405.65096511764483,413.21936235564965,405.4222111275627,412.5032958984375,24114200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,,,,,,MSFT,413.84867949906476,417.8547165109783,411.10822380495836,414.6857604980469,23508700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,,,,,,MSFT,415.8915301727366,416.59905745325864,406.4743466307379,406.793212890625,27524800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,,,,,,MSFT,407.09219625426255,407.9491968592537,397.93408950529806,402.59783935546875,26443700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,,,,,,MSFT,399.7078876937612,400.5250489764073,395.32316508227535,396.51898193359375,29387400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-26,,,,,,MSFT,396.6286198264506,402.1992147309307,392.8816600835235,398.3426513671875,19619000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,,,,,,MSFT,399.8773203400045,404.33180773998396,390.8089276067015,391.16766357421875,21127400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,,,,,,MSFT,391.29719366600983,396.24994544118493,385.2283339547379,395.6121520996094,32845700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,,,,,,MSFT,397.4358274187669,397.4358274187669,384.8197626823639,387.14166259765625,23007700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
